fEdep,runTime
208.252,1729538.291970
32.0081,6186399.986642
32.2441,6186399.986642
96.6896,1357656.771858
138.41,14845119.084897
65.6544,39878939.592137
27.8202,76270851.280205
87.2879,6312617.791303
93.3988,6312617.791303
41.0201,11336185.837357
145.272,64480066.695874
31.9406,29595143.573895
62.2207,1519581.115440
279.11,2897624.165862
41.4312,853623.120163
62.2294,853623.120163
182.199,59556697.962161
121.612,18724839.537195
32.4799,5031167.586323
159.02,28034172.811186
119.278,410440.720992
108.41,40872703.431454
29.1711,13626581.707135
210.438,33380685.769950
150.796,45041858.883864
75.7477,7561869.303479
255.069,20575942.925617
45.3621,40328741.321325
22.0774,20193762.134637
59.5853,2358468.742615
78.4428,12134086.071610
182.743,6630119.534052
246.011,8552824.578938
211.976,8552824.578938
112.128,24656737.762110
9.06441,5680189.364655
21.0043,59059859.465664
72.2572,1059684.770510
309.739,33368714.613354
251.557,5371103.958680
75.0951,46471405.977561
108.398,19476371.163408
30.4064,43525327.325825
117.88,41283142.711630
83.0088,5024115.356295
295.894,13555289.296942
112.258,23390401.334687
23.068,42017346.350448
56.9506,42017346.350448
158.155,22241032.362675
152.924,22241032.362675
281.699,32346048.726509
238.255,9264738.340640
135.8,37052019.127576
133.835,19288998.949041
102.448,5179141.607007
17.292,5179141.607007
401.615,5140551.922624
507.422,33174589.744262
390.181,6342761.667278
69.3762,11603238.915965
32.1856,7345093.332198
159.243,29156879.831413
32.2801,19062157.288456
579.181,11074615.251524
182.194,3904278.049088
241.059,15641264.077232
100.824,75378398.634234
122.724,28956382.408167
75.846,14601382.420806
71.4502,18716186.386635
141.38,113617224.440144
31.8753,10590128.637666
14.4159,4383715.144007
61.6125,43030978.054811
530.357,8833621.228585
184.422,25348471.714367
25.5251,9248515.691540
124.659,2093887.109243
153.238,148493.127960
16.03,148493.127960
210.942,23973164.848011
47.5471,18478785.943221
113.1,1129288.584398
49.819,1129288.584398
101.012,23861126.222224
79.0431,23861126.222224
405.74,82623191.682433
21.4356,82623191.682433
188.549,5402887.117768
147.14,4548066.307186
90.7997,27989548.949164
66.9548,8578494.765392
32.1292,2085785.342130
105.829,3005763.127181
149.481,10435059.021110
308.415,1000184.521524
31.6796,5977282.636524
95.6523,2379944.204344
282.466,16387999.782970
24.3714,21491765.319439
616.327,50900902.121968
586.789,2012816.457861
114.485,1874914.835285
18.9699,3641660.741897
272.943,8106643.625638
79.4141,9356049.060099
40.1927,1790197.467458
210.135,17660359.265945
591.829,5949655.652142
35.1684,11444625.990111
255.536,12539463.469790
17.8958,59820543.537263
31.9704,4845548.100054
31.1473,4845548.100054
9.80542,13136036.759989
6.58158,17915570.037681
218.027,33588699.183313
31.753,80423626.571906
35.3975,29960402.869164
109.48,951765.814521
37.4112,12975519.150407
55.8223,17201167.107147
11.1309,45515175.700867
140.081,12103297.034673
265.204,17740553.655511
250.369,3905087.885531
124.07,22929441.272978
337.928,37139935.562971
31.8545,3009341.977017
32.3071,34461324.293168
153.043,11130460.324271
227.435,11130460.324271
265.393,9858188.888178
126.664,37788781.228632
19.2651,21996692.752588
127.162,24831874.848462
471.649,3308462.123909
5.9886,3308462.123909
21.8927,3308462.123909
112.977,37357860.725151
157.81,2221535.282475
64.0428,56677676.186210
41.6571,28055067.887807
78.6465,11520228.530698
223.935,25710505.819627
68.3989,25710505.819627
121.411,17363102.321320
17.4174,4695377.182862
102.918,4695377.182862
71.3991,11442382.682386
274.57,35609582.195548
279.507,48693729.784681
15.1017,19008780.522712
89.2602,3188458.537016
27.9478,10160785.914334
309.592,17026033.598877
74.1402,45798670.864808
44.2088,23983631.730600
37.8508,1692100.758385
132.392,66912756.103051
